"kb_type_name","kb_title","kb_content"
"图文知识","关税延期缴纳业务的咨询电话是什么","各直属海关咨询电话"
"图文知识","关税延期缴纳业务的监督电话是什么","各直属海关咨询电话"
"图文知识","关税延期缴纳业务的收费标准是什么","该业务不需要收费"
"图文知识","进口环节代征税延期缴纳是什么事项类型","行政征收"
"图文知识","进口环节代征税延期缴纳的设定依据是什么","《中华人民共和国进出口关税条例》第三十九条；<br>《中华人民共和国海关进出口货物征税管理办法》二十四条、二十五条、二十六条"
"图文知识","进口环节代征税延期缴纳的实施机构是什么","各直属海关关税职能部门、经授权的各隶属海关负责延期缴税业务的部门"
"图文知识","进口环节代征税延期缴纳的法定办结时限是什么","（一）自接到纳税义务人延期缴纳税款的申请之日起30日作出是否同意延期缴纳税款的决定以及延期缴纳税款的期限；<br>（二）由于特殊情况在30日内不能作出决定的,可以延长10日；<br>（三）海关经审核未批准延期缴纳税款的,应当自作出决定之日起3个工作日内通知纳税义务人,并填发税款缴款书。"
"图文知识","进口环节代征税延期缴纳的承诺办结时限是什么","（一）自接到纳税义务人延期缴纳税款的申请之日起30日作出是否同意延期缴纳税款的决定以及延期缴纳税款的期限；<br>（二）由于特殊情况在30日内不能作出决定的,可以延长10日；<br>（三）海关经审核未批准延期缴纳税款的,应当自作出决定之日起3个工作日内通知纳税义务人,并填发税款缴款书。"
"图文知识","进口环节代征税延期缴纳的办理结果是什么","无"
"图文知识","进口环节代征税延期缴纳的申请材料是什么","（一）书面申请（无统一格式）；<br>（二）纳税义务人遭受不可抗力或国家税收政策重大调整的证明材料；<br>（三）按照规定需要提供的其他材料。"
"图文知识","进口环节代征税延期缴纳的办理形式是什么","窗口、网上办理"
"图文知识","进口环节代征税延期缴纳的办理流程是什么","（一）纳税义务人在货物进出口前向申报地的直属海关或者其授权的隶属海关提出延期缴纳税款的书面申请并随附相关材料,同时还应当提供缴税计划。货物实际进出口时,纳税义务人要求海关先放行货物的,应当向海关提供税款担保。<br>（二）直属海关或者其授权的隶属海关对申请进行审核,并作出是否同意的决定。<br>（三）直属海关或者其授权的隶属海关经审核未批准延期缴纳税款的,应通知纳税义务人,并填发税款缴款书。<br>（四）直属海关或者其授权的隶属海关经审核批准延期缴纳税款的,纳税义务人可按照延长后的期限缴纳税款。"
"图文知识","进口环节代征税延期缴纳的审查标准是什么","（一）纳税义务人因不可抗力或者在国家税收政策调整的情形下,不能按期缴纳税款；<br>（二）经依法提供税款担保"
"图文知识","进口环节代征税延期缴纳的通办范围是什么","关区"
"图文知识","进口环节代征税延期缴纳的办理地点是什么","各直属海关业务现场或拨打12360海关服务热线"
"图文知识","进口环节代征税延期缴纳的办理时间是什么","各直属海关工作时间"
"图文知识","进口环节代征税延期缴纳业务的咨询电话是什么","各直属海关咨询电话"
"图文知识","进口环节代征税延期缴纳业务的监督电话是什么","各直属海关咨询电话"
"图文知识","进口环节代征税延期缴纳业务的收费标准是什么","该业务不需要收费"
"图文知识","邮递等其它进出境物品管理的设定依据是什么","《中华人民共和国海关法》第三十条、第四十六条、第四十七条、第五十一条<br>
《中华人民共和国海关进出境印刷品及音像制品监管办法》<br>
《关于调整进出境个人邮递物品管理措施有关事宜的公告》（海关总署2010年第43号公告）、《关于启用新快件通关系统相关事宜的公告》（海关总署2016年第19号公告）"
"图文知识","邮递等其它进出境物品管理的实施机构是什么","各直属海关、隶属海关负责邮递等物品管理的部门"
"图文知识","邮递等其它进出境物品管理的法定办结时限是多长时间？","无"
"图文知识","邮递等其它进出境物品管理的承诺办结时限是多长时间？","无"
"图文知识","邮递等其它进出境物品管理会办理哪些证件？","旅客行李、个人邮递物品进口税款缴纳证（如办理缴税业务）。"
"图文知识","邮递等其它进出境物品管理业务的收费标准是什么","无"
"图文知识","邮递等其它进出境物品管理业务的收费依据是什么","无"
"图文知识","邮递等其它进出境物品管理的申请材料是什么","申报材料（无统一格式）"
"图文知识","邮递等其它进出境物品管理的办理流程是什么","（一）进出境物品的所有人应当向海关如实申报，并接受海关查验。<br>
（二）进出境物品的完税价格，由海关依法确定。<br>
（三）个人邮寄进境物品，海关依法征收进口税，但应征进口税税额在人民币50元（含50元）以下的，海关予以免征。 <br>
（四）个人邮寄进出境物品超出规定限值的，应办理退运手续或者按照货物规定办理通关手续。但邮包内仅有一件物品且不可分割的，虽超出规定限值，经海关审核确属个人自用的，可以按照个人物品规定办理通关手续。<br>
（五）根据海关总署2016年第19号公告要求，B类快件（个人物品类进出境快件）的限量、限值、税收征管等事项应当符合海关总署关于邮递进出境个人物品相关规定。"
"图文知识","邮递等其它进出境物品管理的办理形式是什么","窗口、网上办理"
"图文知识","邮递等其它进出境物品管理的审查标准是什么","（一）物品的所有人或其代理人是否按海关要求如实申报；<br>
（二）物品是否在自用、合理范围内；<br>
（三）现场海关要求的补充申报材料是否如实、完整。"
"图文知识","邮递等其它进出境物品管理的通办范围是什么","关区"
"图文知识","邮递等其它进出境物品管理的办理地点是什么","各直属海关业务现场（链接至各直属海关网站）或拨打12360海关服务热线"
"图文知识","邮递等其它进出境物品管理的办理时间是什么","各直属海关工作时间（链接至各直属海关网站）或拨打12360海关服务热线"
"图文知识","邮递等其它进出境物品管理业务的咨询电话是什么","各直属海关咨询电话（链接至各直属海关网站）或12360海关服务热线"
"图文知识","邮递等其它进出境物品管理业务的监督电话是什么","各直属海关j监督电话（链接至各直属海关网站）或12360海关服务热线"
"图文知识","邮递等其它进出境物品管理的设定依据是什么","《中华人民共和国海关法》第三十条、第四十六条、第四十七条、第五十一条<br>
《中华人民共和国海关进出境印刷品及音像制品监管办法》<br>
《关于调整进出境个人邮递物品管理措施有关事宜的公告》（海关总署2010年第43号公告）、《关于启用新快件通关系统相关事宜的公告》（海关总署2016年第19号公告）"
