"quest_type","quest_desc"
"1","2016 德国法兰克福圣诞礼品展览会"
"1","2016 德国纽伦堡国际玩具展"
"1","2016 意大利加答国际鞋展"
"1","2015 土耳其秋季国际家庭用品、礼品、家纺及家用电器展览会"
"1","第五届中国-东盟（泰国）商品贸易展览会"
"1","第四届中国品牌商品非洲展"
"1","第三十六届中国（上海）国际家具博览会"
"1","2015 巴西圣保罗国际文具、办公用品及电脑产品展览会"
"1","第十七届中国（广州）国际建筑装饰博览会"
"1","第二十届中国国际建筑贸易博览会（中国建博会（上海））"
"1","第八届中国-东盟（泰国）商品贸易展览会"
"1","第二十届中国建博会（广州）"
"1","第27届广州国际汽车用品、零配件及售后服务展览会（CIAACE）"
"1","第四十一届中国（广州）国际家具博览会 - 第二期"
"1","2018 中国建博会（上海）"
"1","第四十一届中国（广州）国际家具博览会 - 第一期"
"1","工商银行-工银财富专属SCXT8042"
"1","第25届华南国际印刷工业展览会"
"1","交通银行-得利宝汇添利澳元2462180034"
"1","2018 中国国际标签技术展览会"
"1","招商银行-高净值专享招银进宝之鼎鼎成金316931号北京分行销售"
"1","2017 德国杜塞尔多夫国际劳动安全及健康用品展览会"
"1","工商银行-工银理财豫赢1号HNYY1809"
"1","2017 美国安全及劳保用品展览会"
"1","兴业银行-天天万利宝开放式7D第1款"
"1","第四十届中国（上海）国际家具博览会"
"1","浦发银行-第10期汇理财稳利系列M计划"
"1","交通银行-得利宝沃德添利2341180008"
"1","第七届中国-东盟（泰国）商品贸易展览会"
"1","交通银行-得利宝稳添利2441180637"
"1","2017 土耳其秋季国际家庭用品、礼品、家纺及家用电器展览会"
"1","北京银行-慧赚宝2018年第10期GRB1803008号银行间保证收益"
"1","2017美国拉斯维加斯国际家用纺织品及家居饰品展"
"1","中国银行-中银汇增A计划2018年第69期"
"1","2017 美国拉斯维加斯国际鞋类展览会-成品鞋、鞋材和制鞋工厂采购专区（8月）"
"1","光大银行-阳光理财A计划2018年第四期产品2"
"1","2017美国拉斯维加斯国际大宗商品采购展"
"1","中国银行-中银智富2018年第133期AMZYZF2018133-SH"
"1","2017 巴西圣保罗国际文具、办公用品及电脑产品展览会"
"1","第十九届中国建博会（广州）"
"1","华夏银行-车盈85号216天A款"
"1","第25届广州国际汽车用品、零配件及售后服务展览会（CIAACE）"
"1","工商银行-安享长盈工银财富客户专属LHTZ1810"
"1","第六届中国品牌商品非洲展"
"1","兴业银行-私人银行客户专属开放式钻石专享稳固8W003"
"1","2014 美国拉斯维加斯国际鞋类展览会"
"1","浦发银行-第002期同享盈添利天津分行专属"
"1","招商银行-招银进宝之鼎鼎成金316818号南京分行销售"
"1","2014美国拉斯维加斯国际家用纺织品及家居饰品展"
"1","兴业银行-天天万利宝惠盈开放式净值型28D第4款"
"1","2014 美国纽约礼品展"
"1","建设银行-乾元豫富2018年第75期"
"1","2014 巴西圣保罗国际礼品家庭用品展览会"
"1","华夏银行-增盈2035号91天A款"
"1","2014 巴西圣保罗环球资源采购交易会"
"1","交通银行-得利宝交银添利2121180049"
"1","2014 巴西圣保罗国际文具、办公用品及电脑产品展览会"
"1","中国银行-中银智富2018年第132期AMZYZF2018132-SH"
"1","2014 日本东京国际文具、办公用品暨办公机器展览会"
"1","第十六届中国（广州）国际建筑装饰博览会"
"1","民生银行-非凡资产管理翠竹1W理财产品周一对公款特168期"
"1","民生银行-非凡资产管理翠竹1W理财产品周三对公款特170期"
"1","2014 南非约翰内斯堡国际贸易博览会"
"1","建设银行-乾元通宝晋级2018年第54期"
"1","2014广东国际酒类博览会"
"1","中国银行-中银智富2018年第092期AMZYZF2018092-HQ"
"1","2014 美国迈阿密环球资源采购展览会"
"1","工商银行-工银财富专属SDCF1834"
"1","2014 意大利加答国际鞋展"
"1","中国银行-中银搏弈睿选系列理财2018年第110期"
"1","民生银行-非凡资产管理翠竹1W理财产品周三对公款特1-170期"
"1","2014 美国纽约国际文具、纸制品及礼品展览会"
"1","农业银行-金钥匙安心得利2018年第5152期"
"1","2014 中国广州国际家具生产设备及配料展览会"
"1","民生银行-非凡资产管理四月增利第329期普通01款"
"1","第三十三届中国（广州）国际家具博览会 - 办公环境展"
"1","交通银行-得利宝稳添利2441180636"
"1","第三十三届中国（广州）国际家具博览会 - 民用家具展"
"1","兴业银行-第10期天天万利宝F款保本理财"
"1","2014 中国（广州）国际家居饰品/用品展览会"
"1","2014 中国（广州）国际户外家具及休闲用品展览会"
"1","民生银行-非凡资产管理四月增利第329期懂你的理财A01款"
"1","华夏银行-车盈85号97天A款"
"1","2014 中国（广州）国际家用纺织品及辅料博览会"
"1","第十五届广州国际水展"
"1","中国银行-中银平稳智荟系列AMZYPWHQ18392"
"1","2017 意大利加答国际鞋展（6月）"
"1","民生银行-非凡资产管理翠竹1W理财产品周三高端款321期"
"1","招商银行-高净值专享招银进宝之鼎鼎成金316855号"
"1","2017 美国纽约国际文具、纸制品及礼品展览会"
"1","建设银行-乾元盈三湘2018年第116期"
"1","2017 德国科隆国际家具生产、木工及室内装饰展览会"
"1","建设银行-乾元豫富2018年第77期手机银行专享"
"1","2017美国国际五金工具展览会"
"1","工商银行-工银财富专属SDCF1831"
"1","2017巴西国际建材五金及花园工具展览会"
"1","中国银行-中银汇增A计划2018年第18期"
"1","2017年土耳其春季国际家庭用品、礼品及家用电器展览会"
"1","光大银行-阳光理财安存宝2018年3月第一期产品6"
"1","第三十九届中国（广州）国际家具博览会 - 第二期"
"1","中信银行-中信理财之乐赢成长1810期"
"1","2017 中国建博会（上海）"
"1","华夏银行-增盈2034号198天B款"
"1","第三十九届中国（广州）国际家具博览会 - 第一期"
"1","宁波银行-汇通理财2018年惠添利2095号产品私银专属B"
"1","2017 美国芝加哥家庭用品展"
"1","浦发银行-第10期汇理财稳利系列R计划太原分行专属"
"1","2017中东（迪拜）国际纸制品、办公用品世界展览会"
"1","民生银行-非凡资产管理翠竹2W理财产品周四普通款314期"
"1","兴业银行-第10期天天万利宝H款保本理财"
"1","2017 俄罗斯莫斯科国际文具及办公设备展览会"
"1","兴业银行-私人银行客户专属开放式7D002周二款"
"1","2017 德国科隆亚太五金、家居及户外园艺产品博览会"
"1","2017 广州国际工业自动化技术及装备展览会"
"1","中国银行-中银智富2018年第134期AMZYZF2018134-SH"
"1","第24届华南国际印刷工业展览会"
"1","建设银行-乾元e路盈2018年第9期"
"1","2017 中国国际标签技术展览会"
"1","交通银行-得利宝稳添利2441180634"
"1","2017 美国拉斯维加斯国际鞋类展览会-成品鞋、鞋材和制鞋工厂采购专区（2月）"
"1","招商银行-高净值专享招银进宝之鼎鼎成金300699号"
"1","中国银行-中银汇增A计划2018年第17期"
"1","2017 美国拉斯维加斯国际服装及面辅料展"
"1","工商银行-工银浙江财富专属ZJCF8066"
"1","2017广州国际广告标识及LED展览会"
"1","2017 德国法兰克福春季国际消费品及礼品博览会"
"1","工商银行-工银财富专属GDXT4644"
"1","2017 德国纽伦堡国际玩具展"
"1","交通银行-得利宝交银添利2341180009"
"1","2017 德国法兰克福国际文具及办公用品展览会"
"1","中国银行-中银汇增A计划2018年第68期"
"1","2017 德国法兰克福圣诞礼品展览会"
"1","宁波银行-汇通理财2018年惠添利2096号产品女神节专属"
"1","2017 意大利加答国际鞋展（1月）"
"1","浦发银行-第10期汇理财稳利系列R计划50万起"
"1","2017 法兰克福国际家用及商用纺织品展览会"
"1","中国银行-中银汇增A计划2018年第72期"
"1","北京银行-慧赚宝2018年第10期GRB1803009号银行间保证收益"
"1","2016 土耳其秋季国际家庭用品、礼品、家纺及家用电器展览会"
"1","第六届中国-东盟（泰国）商品贸易展览会"
"1","工商银行-工银财富专属GZXT8046广州"
"1","第三十八届中国（上海）国际家具博览会"
"1","中信银行-中信理财之慧赢成长1851期"
"1","2016 德国科隆国际体育、露营和户外家具及花园用品展览会"
"1","招商银行-高净值专享招银进宝之鼎鼎成金316977号"
"1","兴业银行-第10期天天万利宝A款"
"1","2016 美国亚特兰大国际家具配件及木工机械展"
"1","2016年广州国际汽车用品展览会(中贸雅森广州展)"
"1","交通银行-得利宝稳添利2441180653"
"1","第十八届中国（广州）国际建筑装饰博览会"
"1","建设银行-乾元通宝私行专享2018年第56期"
"1","建设银行-乾元丝路2018年第女神专享"
"1","第五届中国品牌商品非洲展"
"1","民生银行-非凡资产管理翠竹2W理财产品周四高端款314期"
"1","2016美国国际五金工具展览会"
"1","农业银行-金钥匙安心得利2018年第5262期"
"1","2016巴西国际建材五金及花园工具展览会"
"1","北京银行-本无忧第10期GUB1803007号"
"1","2016年土耳其春季国际家庭用品、礼品及家用电器展览会"
"1","华夏银行-增薪盈43号110天A款"
"1","第三十七届中国（广州）国际家具博览会 - 第二期"
"1","招商银行-高净值专享招银进宝之鼎鼎成金316972号上海分行销售"
"1","第二十一届中国国际建筑贸易博览会（中国建博会（上海））"
"1","交通银行-得利宝稳添利2441180633"
"1","第三十七届中国（广州）国际家具博览会 - 第一期"
"1","中国银行-中银汇增B计划2018年第8期"
"1","2016 广州国际工业自动化技术及装备展览会"
"1","招商银行-点金公司理财之人民币岁月流金51506号"
"1","第21华南国际印刷工业展览会"
"1","中国银行-中银平稳智荟系列AMZYPWHQ18410"
"1","兴业银行-私人银行客户专属开放式钻石专享稳固18W003"
"1","2014广州国际工业自动化技术及装备展览会"
"1","光大银行-阳光理财安存宝2018年3月第一期产品1"
"1","2014 中国国际标签技术展览会"
"1","第二届中国品牌商品非洲展"
"1","北京银行-心喜2018年第10期GRB1803035号银行间保证收益"
"1","2013 中国（广州）国际家居饰品、家纺布艺展览会"
"1","工商银行-工银浙江专属ZJXT8064"
"1","第三十二届中国（广州）国际家具博览会"
"1","中信银行-中信理财之慧赢成长同行1811期净值型"
"1","第三届中国-东盟（泰国）商品贸易展览会"
"1","工商银行-工银江苏个人理财JSXT8045"
"1","第十五届中国（广州）国际建筑装饰博览会"
"1","招商银行-高净值专享招银进宝之鼎鼎成金316824号天津分行销售"
"1","2013 中国广州国际家具生产设备及配料展览会"
"1","北京银行-彩蝶盈金系列2018年第8期GRF1803016号人民币组合投资型非保本"
"1","建设银行-乾元标准资产组合型2018年第104期"
"1","第三十一届中国（广州）国际家具博览会 - 办公环境展"
"1","农业银行-金钥匙本利丰2018年第1028期"
"1","2013 中国（广州）国际家用纺织品及辅料博览会"
"1","招商银行-高净值专享招银进宝之鼎鼎成金316957号武汉分行销售"
